id,comment,label
2322,කැරි වෙසි උඹ හෙදට කර යන්ට කියලා පුකේ ඇරො ගනින්උබලංකාවෙිහිටියනමි මම උඹට දන්වා පෝලිමක්,2
2323,කැරි වෙසි තෝ ලංකවට වැරදිලාවත් පය තියපියකෝ,2
2324,කැරි වෙසි පුක ලොකු කරදා එවුන්.....තෙගේ ඡාතකකේ වැරැද්ද ⁣පදුරැ බැල්ලි ...හැමිනෙනවා.........,2
2325,කැරි වෙසියෙක් ,2
2326,"කැරි වෙසියෙක් ... තොට කවදා,හරි එන්න වෙයිනේ වෙසාවි ",2
2327,කැරි වෙසී,2
2328,කැරි වෙිසි.මව add කරගනින් මෙක දැක්කොත්.අමිමට හුකොනා හුත්තිගෙ,2
2329,කැරි වේසි උඹ ඔය කතාව කිය පන් භාෂාවෙන් කැරි වේසි,2
2330,කැරි වේසි ඔකි බල්ලෝ හුකලා හදපු එකියක් හුත්තිග දුව.,2
2331,කැරි වේසි තෝ වැස්සියෙකුට දාව උපන් ගොන් වැස්සියක්.උබල වගේ එලදෙනුන්ගෙන් කිරි බොන වස්සො මෙහේ නෑ.ඔහෙටම වෙලා පුක දීපිය.කැරි වේසි තොට හෙනම ගහනවා.තොගේ කටේ පනුයෝ දානවා.තොගෙ අම්මත් ගොද ගොන් වස්සෙකුට කියල ඇරගන්න ඇති.තෝ මැරියන් දෙමල වේසි,2
2332,කැරි වේසියෙ කටට දානවා පයිය,2
2333,කැරි වේසී ඉතාලී උස්නේ ගහලා..ඕවා දාපන් එවුන්ට,2
2334,කැරි හුත්ති,2
2335,කැරි හුත්ති තො ඔය රටට යන්න කලින් ජාතක කරේ තාත්තා අමිමට හුකලා මොන රටෙද කියලා කියපිය වෙසි ආ,2
2336,කැරි හුත්ති තොත්මෙ මවු බිමෙ පයහලා තමයි පයියක් අල්ල ගත්තේ තො එක දැනගනින් තො අවුරැදු පනහක් පුක දෙනකොට තොගේ මහඑකිද යුද්දෙ ඉවරකලේ දෙසත් දොසත් දොරොහි හුත්තියෙ පොලිසිය⁣ට හමුදාවට මල්තියලාවැදපිය මාතුරැ බුමිය රැකගත්තාට ඉතලියට පුක දෙන්න ගියෙ ලංකාවෙ පසලක ඉගෙන ගේන කියලා හොදට මතක තියාගන් නැතමි උබලැ අමිමා ජනදි පතිට පුකදෙන ඇති මගේ දුව ගන්න කියලා එකනෙ තොට ලංකාවට අගවුරවය කරන්නේ,2
2337,කැරි හූත්ති තොට එවුන් පෝලීමක් හිකුවද. තොගේ දරුවෝ 05 හැදුවේ උන් පෝලීමක් දාලා වෙන්න ඇති. පට්ට වේසී උබේ කිම්බ ලංකාවේ විකුණනලා ගිහින් එහෙත් විකුණනලා තෝ සල්ලි හෙව්වෙ. තගෝ කිම්බත් ඇති වගේ. පර වේසී උබේ අප්පටත් කියලා හුකාගනින් ඒකත් කරගෙන ඇති තෝ.,2
2338,කැරිබැල්ලිනොදකින්විතරයි,2
2339,කැරිවෙසියේ උබහැදෙන්ඩය තෙගේ අමිමට හුකලාතියෙන්නේ ගහෙන් ගහටය පනිනය රිලෙවෙක් හුකලා තියෙන්නේ කැරිවෙසියේ කොන්දය කෙලින් තියෙනය සිංහලයො යකො අපි ආතල් එකට හුකලා කරැමෙට හැදුන වෙසියක්,2
2340,කැරිවෙිසි මෙිවගෙ ⁣හුත්ති⁣⁣යො සරාමෙින් යිවර කරන්නඔනි බල්⁣ලොන්ට ජතක ⁣වෙිචිච හුත්ති පදුරැ වෙිසියො,2
2341,කැරිවේසි,2
2342,කැරී හුත්තී. ..,2
2343,කැලේ රිපු උන් පොෂ් උනාම ඔම තමා.,2
2344,කැවා,0
2345,කැළණි තිෂ්ෂේ පලාන්ටි යෙකට යවලා බොඩීෂ් ඩික ⚡ යකුනු ෂැර වගේ යුදුලිය අල්ලලුවානමි යොය විෂ බීජ්ජ යවරයි.,2
2346,කෑ ගැහුවට් භූමිදානය කරන්න බෑ.,0
2347,කෑරි වේසි තොගේ පරම්පරාවටම හෙන ගහනවා,2
2348,කෑවෙ මේ වගේ එවුන් ගිහින් තමයි ..හොඳ මිනිස්සු එක්ක මේ වගේ එකෙක් හිටියා නම් ඉවරයි ..කරාවේ මාලු චරිතයක් ..,2
2349,කිබියො බැරිනම් දිමියො කියල හරි අය නාට්ටියක් ගෙන්ඩකො.. ,0
2350,කිම්බ රත්තරන් ද.....,2
2351,කියන්ඩ වචන නෑ... මිනිස්සුන්ට කතා කරනව කියන්නෙ මේකට,0
2352,කියන්න එපා පුතා..තාත්තා කියන්න.....මොකක්ද??..තාත්තා..,0
2353,කියන්න ගොඩක් දෙවල් තිබුනත් මම කිසිම දෙයන් කියන්නේ නැහැ ...මොකද මෝට කමට බොහේත් නැහැ ......,0
2354,කියන්න දෙයක් නැ මේවගේ හු###යන්ට මොකුත් මතකෙට ඒන්නෙ නැ කියන්ඩ ඒ තරම් කේන්තියි.ලංකාවට ඒන්න නම් ඒපා ඒනම් ජීවත්වෙන අන්තිම දවස කියල හිතා ගනින් පට්ට වේ##,2
2355,කියන්න දෙයක් නෑ.. කියලා වැඩකුත් නෑ.. ලංකාවට ඇවිත් ඔය ටික කතා කරානම් නරකද. මුහුදෙන් එහා රටකට වෙලා නිකම් පොර ටෝක් දිදී ඉන්නේ නැතුව රියල් ගෑණියෙක්නම් ලංකාවට ඇවිත් කතා කරානම් නරකද ඔය විඩියෝ කෑලි නොදා. මං එකක් දන්නවා ඉර හද වගේම.. නමුත් ඒක මට කියන්න බෑ කිව්වොත් අපිත් ඔයාගේ තත්වෙට වැටෙනවා.. මේක බලන මිනිස්සු ඒක දන්නවා. කොහොම වෙතත් ම මැරෙන එක හොදයි අක්කේ. ලංකාවට ආවොත් ඔයාගේ බොඩි එක ඔයාගේ ළනයෙක්ටවත් අදුන ගන්න බැරි වෙයි.. මොකද ලංකාව කියන රට ඔයාලා වගේ අයට පුද සත්කාර කරන විදිය හොදට දන්නවා,0
